src,recv_epoch,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz
lowstate,1790279288.302880,0.982150733,-0.00890529435,-0.0499966927,-0.181110889,0.000620408682,-0.101609021,-0.364739269,0.946906745,0.0993593708,9.33020401,-0.0106526427,0.00958737917,-0.00213052868
lowstate,1790279288.304770,0.982149065,-0.00889559649,-0.0500154085,-0.181115061,0.000646821689,-0.101642348,-0.364749372,0.946906745,0.0993593708,9.33020401,0.00213052868,-0.0063915858,-0.0106526427
lowstate,1790279288.306778,0.982148409,-0.00889993086,-0.0500022247,-0.181122229,0.000634193944,-0.101617962,-0.364763111,0.949300945,0.136469498,9.34097767,-0.0170442294,0.0255663432,-0.015978964
lowstate,1790279288.308732,0.982148409,-0.00889391638,-0.0500153787,-0.181118757,0.000650512113,-0.101641677,-0.36475715,0.949300945,0.136469498,9.34097767,-0.0106526427,-0.0063915858,-0.0106526427
lowstate,1790279288.310673,0.982148588,-0.00889555272,-0.0500043035,-0.181121066,0.00064347568,-0.101620466,-0.364761263,0.972045898,0.158017308,9.378088,-0.0245010797,0.0351537205,-0.0031957929
lowstate,1790279288.312727,0.982149005,-0.00888343807,-0.0500088558,-0.181117877,0.000668725639,-0.101625033,-0.364756107,0.972045898,0.158017308,9.378088,0.00106526434,-0.0063915858,0.00106526434
lowstate,1790279288.314693,0.982147396,-0.0088754613,-0.0500103496,-0.18112646,0.000685912324,-0.10162507,-0.364774436,0.972045898,0.158017308,9.378088,-0.00745685026,0.0255663432,-0.0266316086
lowstate,1790279288.316716,0.982148886,-0.00887816958,-0.0500111654,-0.181118265,0.000680010475,-0.10162767,-0.364757478,0.960074902,0.0921767652,9.43674564,-0.0106526427,0.00958737917,0.00213052868
lowstate,1790279288.318802,0.982148468,-0.00887146592,-0.0500211306,-0.181117922,0.000696850242,-0.101644859,-0.364757806,0.960074902,0.0921767652,9.43674564,-0.0117179072,0.0138484361,-0.00852211472
lowstate,1790279288.320865,0.982149422,-0.00887256674,-0.050005354,-0.181117073,0.000688827189,-0.101614185,-0.364755362,1.00676179,0.187944829,9.3637228,-0.018109493,0.0213052854,-0.00213052868
lowstate,1790279288.322797,0.982149005,-0.00887427479,-0.0500150621,-0.181116641,0.000688955304,-0.101633921,-0.364754707,1.00676179,0.187944829,9.3637228,-0.0234358143,0.0106526427,0.00213052868
lowstate,1790279288.324925,0.98214972,-0.00887027569,-0.0500010774,-0.181117132,0.000691794499,-0.101604939,-0.364755601,1.00676179,0.187944829,9.3637228,-0.00213052868,0.0319579281,-0.00745685026
lowstate,1790279288.326812,0.982147872,-0.00886082649,-0.0500172451,-0.181122929,0.000716955634,-0.10163334,-0.364768922,0.973242998,0.0897825658,9.35175228,-0.00426105736,-0.00213052868,-0.015978964
lowstate,1790279288.328741,0.982149065,-0.00886979513,-0.0500112362,-0.181117713,0.000696512347,-0.101624765,-0.36475718,0.973242998,0.0897825658,9.35175228,-0.0191747583,0.0223705508,0.00745685026
lowstate,1790279288.330642,0.982147396,-0.00886739604,-0.0500201397,-0.181124419,0.000705197162,-0.101641424,-0.364771456,0.994790792,0.153228909,9.34217548,-0.0106526427,-0.00213052868,-0.0138484361
lowstate,1790279288.332706,0.982147753,-0.00887161586,-0.0500215441,-0.181121543,0.000697081967,-0.101645716,-0.364765197,0.994790792,0.153228909,9.34217548,-0.0117179072,0.0191747583,-0.00426105736
